1.05 25.0018 2 7.72796e-08 1.42866e-15
1.06667 25.002 2 7.80737e-08 1.47587e-15
1.08333 25.0023 2 7.8863e-08 1.52389e-15
1.1 25.0025 2 7.96471e-08 1.57272e-15
1.11667 25.0027 2 8.0426e-08 1.62236e-15
1.13333 25.003 2 8.12006e-08 1.67281e-15
1.15 25.0033 2 8.19695e-08 1.72407e-15
1.16667 25.0036 2 8.27339e-08 1.77615e-15
1.18333 25.0039 2 8.34936e-08 1.82904e-15
1.2 25.0043 2 8.42483e-08 1.88275e-15
1.21667 25.0046 2 8.49983e-08 1.93729e-15
1.23333 25.005 2 8.57439e-08 1.99264e-15
1.25 25.0054 2 8.64845e-08 2.04882e-15
1.26667 25.0059 2 8.72211e-08 2.10582e-15
1.28333 25.0063 2 8.7953e-08 2.16364e-15
1.3 25.0068 2 8.86797e-08 2.22229e-15
1.31667 25.0073 2 8.94028e-08 2.28178e-15
1.33333 25.0079 2 9.01215e-08 2.34209e-15
1.35 25.0084 2 9.08354e-08 2.40324e-15
1.36667 25.009 2 9.15456e-08 2.46522e-15
1.38333 25.0096 2 9.22513e-08 2.52803e-15
1.4 25.0103 2 9.29528e-08 2.59169e-15
1.41667 25.011 2 9.36501e-08 2.65618e-15
1.43333 25.0117 2 9.43434e-08 2.72151e-15
1.45 25.0124 2 9.50325e-08 2.78769e-15
1.46667 25.0132 2 9.57177e-08 2.85471e-15
1.48333 25.014 2 9.63989e-08 2.92258e-15
1.5 25.0148 2 9.70762e-08 2.9913e-15
1.51667 25.0157 2 9.77493e-08 3.06087e-15
1.53333 25.0166 2 9.84191e-08 3.13129e-15
1.55 25.0175 2 9.90847e-08 3.20257e-15
1.56667 25.0185 2 9.97466e-08 3.2747e-15
1.58333 25.0195 2 5.223e-08 3.34769e-15
1.6 25.0206 2 5.25633e-08 3.42154e-15
1.61667 25.0216 2 5.28959e-08 3.49625e-15
1.63333 25.0228 2 5.32258e-08 3.57183e-15
1.65 25.0239 2 5.35541e-08 3.64828e-15
1.66667 25.0251 2 5.38811e-08 3.72559e-15
1.68333 25.0264 2 5.42064e-08 3.80378e-15
1.7 25.0277 2 5.4529e-08 3.88283e-15
1.71667 25.029 2 5.48508e-08 3.96277e-15
1.73333 25.0303 2 5.51708e-08 4.04358e-15
1.75 25.0317 2 5.54888e-08 4.12528e-15
1.76667 25.0332 2 5.58066e-08 4.20786e-15
1.78333 25.0347 2 5.61215e-08 4.29132e-15
1.8 25.0362 2 5.64347e-08 4.37567e-15
1.81667 25.0378 2 5.67466e-08 4.46091e-15
1.83333 25.0394 2 5.70573e-08 4.54705e-15
1.85 25.0411 2 5.73666e-08 4.63408e-15
1.86667 25.0428 2 5.76738e-08 4.722e-15
1.88333 25.0446 2 5.79798e-08 4.81083e-15
1.9 25.0464 2 5.82845e-08 4.90057e-15
1.91667 25.0482 2 5.85875e-08 4.99121e-15
1.93333 25.0501 2 5.88891e-08 5.08276e-15
1.95 25.0521 2 5.91895e-08 5.17522e-15
1.96667 25.0541 2 5.9489e-08 5.2686e-15
1.98333 25.0561 2 5.97869e-08 5.3629e-15
2 25.0582 2 6.0083e-08 5.45811e-15
2.01667 25.0604 2 6.03781e-08 5.55426e-15
2.03333 25.0626 2 6.0672e-08 5.65133e-15
2.05 25.0649 2 6.09642e-08 5.74933e-15
2.06667 25.0672 2 6.12559e-08 5.84826e-15
2.08333 25.0695 2 6.15452e-08 5.94813e-15
2.1 25.0719 2 6.18345e-08 6.04894e-15
2.11667 25.0744 2 6.21221e-08 6.1507e-15
2.13333 25.0769 2 6.2409e-08 6.2532e-15
2.15 25.0795 2 6.26939e-08 6.35664e-15
2.16667 25.0821 2 6.29776e-08 6.46104e-15
2.18333 25.0848 2 6.32606e-08 6.56639e-15
2.2 25.0875 2 6.35424e-08 6.6727e-15
2.21667 25.0903 2 6.38227e-08 6.77997e-15
2.23333 25.0932 2 6.41025e-08 6.8882e-15
2.25 25.0961 2 6.43806e-08 6.99741e-15
2.26667 25.099 2 6.46575e-08 7.10759e-15
2.28333 25.1021 2 6.4934e-08 7.21874e-15
2.3 25.1051 2 6.52088e-08 7.33088e-15
2.31667 25.1083 2 6.54827e-08 7.444e-15
2.33333 25.1115 2 6.5756e-08 7.55811e-15
2.35 25.1147 2 6.60277e-08 7.67322e-15
2.36667 25.118 2 6.6299e-08 7.78932e-15
2.38333 25.1214 2 6.65686e-08 7.90642e-15
2.4 25.1248 2 6.68377e-08 8.02454e-15
2.41667 25.1283 2 6.71053e-08 8.14366e-15
2.43333 25.1319 2 6.7373e-08 8.26379e-15
2.45 25.1355 2 6.76394e-08 8.38495e-15
2.46667 25.1391 2 6.79033e-08 8.50713e-15
2.48333 25.1429 2 6.81679e-08 8.63035e-15
2.5 25.1467 2 6.84311e-08 8.75459e-15
2.51667 25.1505 2 6.86929e-08 8.87987e-15
2.53333 25.1544 2 6.89548e-08 9.0062e-15
2.55 25.1584 2 6.92146e-08 9.13358e-15
2.56667 25.1625 2 6.94743e-08 9.26201e-15
2.58333 25.1666 2 6.97327e-08 9.3915e-15
2.6 25.1707 2 6.99904e-08 9.52205e-15
2.61667 25.175 2 7.02475e-08 9.65368e-15
2.63333 25.1793 2 7.05034e-08 9.78637e-15
2.65 25.1836 2 7.07586e-08 9.92015e-15
2.66667 25.188 2 7.10126e-08 1.0055e-14
2.68333 25.1925 2 7.12655e-08 1.0191e-14
2.7 25.1971 2 7.1518e-08 1.0328e-14
2.71667 25.2017 2 7.177e-08 1.04662e-14
2.73333 25.2064 2 7.20208e-08 1.06054e-14
2.75 25.2111 2 7.22706e-08 1.07458e-14
2.76667 25.216 2 7.25195e-08 1.08873e-14
2.78333 25.2208 2 7.27685e-08 1.10299e-14
2.8 25.2258 2 7.30154e-08 1.11737e-14
2.81667 25.2308 2 7.32626e-08 1.13186e-14
2.83333 25.2359 2 7.35083e-08 1.14646e-14
2.85 25.241 2 7.37533e-08 1.16118e-14
2.86667 25.2462 2 7.39978e-08 1.17602e-14
2.88333 25.2515 2 7.42413e-08 1.19097e-14
2.9 25.2569 2 7.44838e-08 1.20603e-14
2.91667 25.2623 2 7.47262e-08 1.22122e-14
2.93333 25.2678 2 7.49674e-08 1.23652e-14
2.95 25.2733 2 7.52076e-08 1.25195e-14
2.96667 25.2789 2 7.5447e-08 1.26749e-14
2.98333 25.2846 2 7.5686e-08 1.28315e-14
3 25.2904 2 7.59243e-08 1.29894e-14
3.01667 25.2962 2 7.61614e-08 1.31485e-14
3.03333 25.3021 2 7.6398e-08 1.33088e-14
3.05 25.3081 2 7.66342e-08 1.34703e-14
3.06667 25.3141 2 7.68695e-08 1.36331e-14
3.08333 25.3202 2 7.7104e-08 1.37971e-14
3.1 25.3264 2 7.73372e-08 1.39624e-14
3.11667 25.3326 2 7.75701e-08 1.41289e-14
3.13333 25.3389 2 7.78024e-08 1.42967e-14
3.15 25.3453 2 7.80339e-08 1.44658e-14
3.16667 25.3518 2 7.8265e-08 1.46362e-14
3.18333 25.3583 2 7.84947e-08 1.48079e-14
3.2 25.3649 2 7.87243e-08 1.49809e-14
3.21667 25.3715 2 7.89531e-08 1.51552e-14
3.23333 25.3783 2 7.91809e-08 1.53308e-14
3.25 25.3851 2 7.9408e-08 1.55077e-14
3.26667 25.392 2 7.96343e-08 1.5686e-14
3.28333 25.3989 2 7.98601e-08 1.58657e-14
3.3 25.4059 2 8.00853e-08 1.60466e-14
3.31667 25.413 2 8.03097e-08 1.6229e-14
3.33333 25.4202 2 8.05334e-08 1.64127e-14
3.35 25.4274 2 8.07568e-08 1.65979e-14
3.36667 25.4347 2 8.09793e-08 1.67844e-14
3.38333 25.4421 2 8.12007e-08 1.69723e-14
3.4 25.4495 2 8.14213e-08 1.71616e-14
3.41667 25.4571 2 8.16415e-08 1.73524e-14
3.43333 25.4646 2 8.18612e-08 1.75446e-14
3.45 25.4723 2 8.20801e-08 1.77382e-14
3.46667 25.48 2 8.2298e-08 1.79333e-14
3.48333 25.4879 2 8.25155e-08 1.81298e-14
3.5 25.4957 2 8.27323e-08 1.83278e-14
3.51667 25.5037 2 8.29486e-08 1.85273e-14
3.53333 25.5117 2 8.31642e-08 1.87283e-14
3.55 25.5198 2 8.3379e-08 1.89308e-14
3.56667 25.528 2 8.35932e-08 1.91349e-14
3.58333 25.5362 2 8.38065e-08 1.93404e-14
3.6 25.5445 2 8.40192e-08 1.95475e-14
3.61667 25.5529 2 8.42316e-08 1.97561e-14
3.63333 25.5614 2 8.44429e-08 1.99663e-14
3.65 25.5699 2 8.4654e-08 2.0178e-14
3.66667 25.5785 2 8.48632e-08 2.03914e-14
3.68333 25.5872 2 8.50733e-08 2.06063e-14
3.7 25.596 2 8.52821e-08 2.08229e-14
3.71667 25.6048 2 8.54904e-08 2.1041e-14
3.73333 25.6137 2 8.56982e-08 2.12608e-14
3.75 25.6227 2 8.59048e-08 2.14823e-14
3.76667 25.6317 2 8.61107e-08 2.17053e-14
3.78333 25.6409 2 8.63162e-08 2.19301e-14
3.8 25.6501 2 8.65216e-08 2.21565e-14
3.81667 25.6593 2 8.67255e-08 2.23847e-14
3.83333 25.6687 2 8.69289e-08 2.26145e-14
3.85 25.6781 2 8.71317e-08 2.28461e-14
3.86667 25.6876 2 8.73342e-08 2.30794e-14
3.88333 25.6972 2 8.75355e-08 2.33144e-14
3.9 25.7068 2 8.77364e-08 2.35512e-14
3.91667 25.7165 2 8.7937e-08 2.37898e-14
3.93333 25.7263 2 8.81369e-08 2.40301e-14
3.95 25.7362 2 8.83357e-08 2.42723e-14
3.96667 25.7461 2 8.85341e-08 2.45163e-14
3.98333 25.7561 2 8.87312e-08 2.47621e-14
4 25.7662 2 8.89291e-08 2.50098e-14
4.01667 25.7764 2 8.91251e-08 2.52593e-14
4.03333 25.7866 2 8.9321e-08 2.55107e-14
4.05 25.7969 2 8.9516e-08 2.5764e-14
4.06667 25.8073 2 8.97105e-08 2.60191e-14
4.08333 25.8178 2 8.99047e-08 2.62763e-14
4.1 25.8283 2 9.0098e-08 2.65353e-14
4.11667 25.8389 2 9.02908e-08 2.67963e-14
4.13333 25.8496 2 9.04823e-08 2.70593e-14
4.15 25.8603 2 9.0674e-08 2.73242e-14
4.16667 25.8712 2 9.08646e-08 2.75912e-14
4.18333 25.8821 2 9.10545e-08 2.78601e-14
4.2 25.8931 2 9.12442e-08 2.81312e-14
4.21667 25.9041 2 9.14335e-08 2.84042e-14
4.23333 25.9152 2 9.16211e-08 2.86793e-14
4.25 25.9264 2 9.18088e-08 2.89566e-14
4.26667 25.9377 2 9.1996e-08 2.92359e-14
4.28333 25.9491 2 9.21819e-08 2.95173e-14
4.3 25.9605 2 9.2368e-08 2.98009e-14
4.31667 25.972 2 9.25527e-08 3.00866e-14
4.33333 25.9836 2 9.27376e-08 3.03745e-14
4.35 25.9952 2 9.2921e-08 3.06646e-14
4.36667 26.007 2 9.31045e-08 3.0957e-14
4.38333 26.0188 2 9.32869e-08 3.12515e-14
4.4 26.0306 2 9.34694e-08 3.15483e-14
4.41667 26.0426 2 9.36508e-08 3.18474e-14
4.43333 26.0546 2 9.3831e-08 3.21487e-14
4.45 26.0667 2 9.40117e-08 3.24524e-14
4.46667 26.0789 2 9.41912e-08 3.27584e-14
4.48333 26.0911 2 9.43692e-08 3.30668e-14
4.5 26.1035 2 9.45481e-08 3.33775e-14
4.51667 26.1159 2 9.47255e-08 3.36906e-14
4.53333 26.1283 2 9.49028e-08 3.40062e-14
4.55 26.1409 2 9.50795e-08 3.43241e-14
4.56667 26.1535 2 9.52555e-08 3.46446e-14
4.58333 26.1662 2 9.5431e-08 3.49675e-14
4.6 26.179 2 9.56054e-08 3.52929e-14
4.61667 26.1918 2 9.57797e-08 3.56208e-14
4.63333 26.2047 2 9.59532e-08 3.59513e-14
4.65 26.2177 2 9.61259e-08 3.62843e-14
4.66667 26.2308 2 9.62981e-08 3.662e-14
4.68333 26.2439 2 9.64698e-08 3.69582e-14
4.7 26.2572 2 9.6641e-08 3.72991e-14
4.71667 26.2705 2 9.68116e-08 3.76426e-14
4.73333 26.2838 2 9.69816e-08 3.79889e-14
4.75 26.2973 2 9.71508e-08 3.83378e-14
4.76667 26.3108 2 9.73199e-08 3.86895e-14
4.78333 26.3244 2 9.74876e-08 3.90439e-14
4.8 26.338 2 9.76554e-08 3.94012e-14
4.81667 26.3518 2 9.78223e-08 3.97612e-14
4.83333 26.3656 2 9.79887e-08 4.01241e-14
4.85 26.3795 2 9.81548e-08 4.04898e-14
4.86667 26.3935 2 9.83199e-08 4.08585e-14
4.88333 26.4075 2 9.84846e-08 4.123e-14
4.9 26.4216 2 9.86488e-08 4.16045e-14
4.91667 26.4358 2 9.88125e-08 4.1982e-14
4.93333 26.4501 2 9.89753e-08 4.23625e-14
4.95 26.4644 2 9.91376e-08 4.27459e-14
4.96667 26.4788 2 9.92992e-08 4.31325e-14
4.98333 26.4933 2 9.94603e-08 4.35221e-14
5 26.5078 2 9.96212e-08 4.39149e-14
5.01667 26.5225 2 9.97814e-08 4.43108e-14
5.03333 26.5372 2 9.99409e-08 4.47099e-14
5.05 26.552 2 5.38395e-08 4.51121e-14
5.06667 26.5668 2 5.39273e-08 4.55176e-14
5.08333 26.5817 2 5.40142e-08 4.59264e-14
5.1 26.5968 2 5.41016e-08 4.63385e-14
5.11667 26.6118 2 5.41879e-08 4.67539e-14
5.13333 26.627 2 5.4274e-08 4.71726e-14
5.15 26.6422 2 5.43598e-08 4.75948e-14
5.16667 26.6575 2 5.44451e-08 4.80204e-14
5.18333 26.6729 2 5.45302e-08 4.84494e-14
5.2 26.6883 2 5.46148e-08 4.88819e-14
5.21667 26.7038 2 5.46992e-08 4.9318e-14
5.23333 26.7194 2 5.47835e-08 4.97576e-14
5.25 26.7351 2 5.48674e-08 5.02008e-14
5.26667 26.7509 2 5.49506e-08 5.06476e-14
5.28333 26.7667 2 5.50331e-08 5.10981e-14
5.3 26.7826 2 5.51158e-08 5.15523e-14
5.31667 26.7985 2 5.51981e-08 5.20102e-14
5.33333 26.8146 2 5.52795e-08 5.2472e-14
5.35 26.8307 2 5.53612e-08 5.29375e-14
5.36667 26.8468 2 5.54427e-08 5.34069e-14
5.38333 26.8631 2 5.55231e-08 5.38801e-14
5.4 26.8794 2 5.56038e-08 5.43573e-14
5.41667 26.8958 2 5.56841e-08 5.48385e-14
5.43333 26.9123 2 5.57637e-08 5.53236e-14
5.45 26.9289 2 5.58431e-08 5.58128e-14
5.46667 26.9455 2 5.59221e-08 5.63061e-14
5.48333 26.9622 2 5.60008e-08 5.68035e-14
5.5 26.979 2 5.60793e-08 5.73051e-14
5.51667 26.9958 2 5.61572e-08 5.78109e-14
5.53333 27.0127 2 5.62348e-08 5.8321e-14
5.55 27.0297 2 5.6312e-08 5.88353e-14
5.56667 27.0468 2 5.6389e-08 5.9354e-14
5.58333 27.0639 2 5.64656e-08 5.9877e-14
5.6 27.0811 2 5.65423e-08 6.04045e-14
5.61667 27.0984 2 5.66182e-08 6.09365e-14
5.63333 27.1157 2 5.66939e-08 6.1473e-14
5.65 27.1332 2 5.67693e-08 6.2014e-14
5.66667 27.1507 2 5.68439e-08 6.25597e-14
5.68333 27.1682 2 5.69187e-08 6.311e-14
5.7 27.1859 2 5.6993e-08 6.3665e-14
5.71667 27.2036 2 5.70667e-08 6.42248e-14
5.73333 27.2214 2 5.71408e-08 6.47894e-14
5.75 27.2393 2 5.72141e-08 6.53588e-14
5.76667 27.2572 2 5.72867e-08 6.59331e-14
5.78333 27.2752 2 5.73597e-08 6.65124e-14
5.8 27.2933 2 5.7432e-08 6.70967e-14
5.81667 27.3114 2 5.7504e-08 6.76861e-14
5.83333 27.3297 2 5.75758e-08 6.82805e-14
5.85 27.348 2 5.76474e-08 6.88802e-14
5.86667 27.3663 2 5.77181e-08 6.9485e-14
5.88333 27.3848 2 5.7789e-08 7.00951e-14
5.9 27.4033 2 5.78594e-08 7.07106e-14
5.91667 27.4219 2 5.79298e-08 7.13314e-14
5.93333 27.4405 2 5.79993e-08 7.19577e-14
5.95 27.4592 2 5.8069e-08 7.25895e-14
5.96667 27.478 2 5.81379e-08 7.32268e-14
5.98333 27.4969 2 5.82069e-08 7.38697e-14
6 27.5159 2 5.82765e-08 7.45184e-14
6.01667 27.5349 2 5.83434e-08 7.51727e-14
6.03333 27.554 2 5.84117e-08 7.58329e-14
6.05 27.5731 2 5.84788e-08 7.64989e-14
6.06667 27.5924 2 5.85462e-08 7.71708e-14
6.08333 27.6117 2 5.86131e-08 7.78488e-14
6.1 27.631 2 5.868e-08 7.85327e-14
6.11667 27.6505 2 5.87465e-08 7.92228e-14
6.13333 27.67 2 5.88124e-08 7.99191e-14
6.15 27.6896 2 5.88781e-08 8.06216e-14
6.16667 27.7092 2 5.89433e-08 8.13305e-14
6.18333 27.729 2 5.90089e-08 8.20457e-14
6.2 27.7488 2 5.90733e-08 8.27673e-14
6.21667 27.7686 2 5.91379e-08 8.34955e-14
6.23333 27.7886 2 5.92023e-08 8.42303e-14
6.25 27.8086 2 5.92664e-08 8.49718e-14
6.26667 27.8287 2 5.93301e-08 8.57199e-14
6.28333 27.8488 2 5.93927e-08 8.64749e-14
6.3 27.8691 2 5.94567e-08 8.72368e-14
6.31667 27.8894 2 5.95188e-08 8.80057e-14
6.33333 27.9097 2 5.95821e-08 8.87816e-14
6.35 27.9302 2 5.9644e-08 8.95646e-14
6.36667 27.9507 2 5.97057e-08 9.03548e-14
6.38333 27.9713 2 5.97675e-08 9.11522e-14
6.4 27.9919 2 5.98283e-08 9.1957e-14
6.41667 28.0126 2 5.98894e-08 9.27693e-14
6.43333 28.0334 2 5.99506e-08 9.35891e-14
6.45 28.0543 2 6.00109e-08 9.44165e-14
6.46667 28.0752 2 6.00713e-08 9.52515e-14
6.48333 28.0962 2 6.01311e-08 9.60944e-14
6.5 28.1173 2 6.01908e-08 9.69451e-14
6.51667 28.1384 2 6.02503e-08 9.78037e-14
6.53333 28.1597 2 6.03095e-08 9.86704e-14
6.55 28.1809 2 6.03682e-08 9.95452e-14
6.56667 28.2023 2 6.04262e-08 1.00428e-13
6.58333 28.2237 2 6.04845e-08 1.0132e-13
6.6 28.2452 2 6.05425e-08 1.02219e-13
6.61667 28.2668 2 6.06011e-08 1.03128e-13
6.63333 28.2884 2 6.06578e-08 1.04044e-13
6.65 28.3101 2 6.07154e-08 1.0497e-13
6.66667 28.3319 2 6.07724e-08 1.05904e-13
6.68333 28.3537 2 6.08289e-08 1.06848e-13
6.7 28.3756 2 6.08855e-08 1.078e-13
6.71667 28.3976 2 6.09414e-08 1.08761e-13
6.73333 28.4197 2 6.09972e-08 1.09732e-13
6.75 28.4418 2 6.10528e-08 1.10711e-13
6.76667 28.464 2 6.11081e-08 1.11701e-13
6.78333 28.4862 2 6.11631e-08 1.12699e-13
6.8 28.5085 2 6.12178e-08 1.13708e-13
6.81667 28.5309 2 6.12727e-08 1.14726e-13
6.83333 28.5534 2 6.13269e-08 1.15754e-13
6.85 28.5759 2 6.13806e-08 1.16792e-13
6.86667 28.5985 2 6.14344e-08 1.1784e-13
6.88333 28.6212 2 6.14884e-08 1.18898e-13
6.9 28.6439 2 6.1542e-08 1.19967e-13
6.91667 28.6668 2 6.15948e-08 1.21046e-13
6.93333 28.6896 2 6.1647e-08 1.22135e-13
6.95 28.7126 2 6.16995e-08 1.23235e-13
6.96667 28.7356 2 6.1752e-08 1.24346e-13
6.98333 28.7587 2 6.18037e-08 1.25468e-13
7 28.7818 2 6.18561e-08 1.26601e-13
7.01667 28.805 2 6.19079e-08 1.27746e-13
7.03333 28.8283 2 6.19586e-08 1.28901e-13
7.05 28.8517 2 6.20099e-08 1.30068e-13
7.06667 28.8751 2 6.20607e-08 1.31247e-13
7.08333 28.8986 2 6.2111e-08 1.32437e-13
7.1 28.9222 2 6.21611e-08 1.33639e-13
7.11667 28.9458 2 6.22115e-08 1.34854e-13
7.13333 28.9695 2 6.22619e-08 1.3608e-13
7.15 28.9933 2 6.23112e-08 1.37319e-13
7.16667 29.0171 2 6.23604e-08 1.3857e-13
7.18333 29.041 2 6.241e-08 1.39834e-13
7.2 29.065 2 6.24586e-08 1.4111e-13
7.21667 29.089 2 6.25071e-08 1.42399e-13
7.23333 29.1131 2 6.25556e-08 1.43702e-13
7.25 29.1373 2 6.26036e-08 1.45018e-13
7.26667 29.1615 2 6.26514e-08 1.46346e-13
7.28333 29.1858 2 6.26992e-08 1.47689e-13
7.3 29.2102 2 6.27472e-08 1.49045e-13
7.31667 29.2346 2 6.27941e-08 1.50415e-13
7.33333 29.2591 2 6.28409e-08 1.51799e-13
7.35 29.2837 2 6.28881e-08 1.53198e-13
7.36667 29.3083 2 6.29349e-08 1.5461e-13
7.38333 29.3331 2 6.29815e-08 1.56038e-13
7.4 29.3578 2 6.30271e-08 1.57479e-13
7.41667 29.3827 2 6.30732e-08 1.58936e-13
7.43333 29.4076 2 6.31189e-08 1.60408e-13
7.45 29.4326 2 6.31641e-08 1.61895e-13
7.46667 29.4576 2 6.32095e-08 1.63398e-13
7.48333 29.4827 2 6.32548e-08 1.64916e-13
7.5 29.5079 2 6.32997e-08 1.6645e-13
7.51667 29.5331 2 6.33438e-08 1.68e-13
7.53333 29.5584 2 6.33881e-08 1.69567e-13
7.55 29.5838 2 6.34328e-08 1.7115e-13
7.56667 29.6093 2 6.34761e-08 1.72749e-13
7.58333 29.6348 2 6.35202e-08 1.74365e-13
7.6 29.6603 2 6.35643e-08 1.75998e-13
7.61667 29.686 2 6.36072e-08 1.77649e-13
7.63333 29.7117 2 6.36502e-08 1.79317e-13
7.65 29.7375 2 6.36927e-08 1.81003e-13
7.66667 29.7633 2 6.37357e-08 1.82706e-13
7.68333 29.7892 2 6.37777e-08 1.84428e-13
7.7 29.8152 2 6.38203e-08 1.86168e-13
7.71667 29.8412 2 6.38624e-08 1.87927e-13
7.73333 29.8673 2 6.39042e-08 1.89704e-13
7.75 29.8935 2 6.39452e-08 1.91501e-13
7.76667 29.9197 2 6.3987e-08 1.93317e-13
7.78333 29.946 2 6.40283e-08 1.95152e-13
7.8 29.9724 2 6.40694e-08 1.97007e-13
7.81667 29.9988 2 6.41101e-08 1.98883e-13
7.83333 30.0253 2 6.41506e-08 2.00778e-13
7.85 30.0519 2 6.41911e-08 2.02694e-13
7.86667 30.0785 2 6.42313e-08 2.04631e-13
7.88333 30.1052 2 6.42712e-08 2.06589e-13
7.9 30.1319 2 6.43111e-08 2.08568e-13
7.91667 30.1588 2 6.43497e-08 2.10569e-13
7.93333 30.1857 2 6.43899e-08 2.12592e-13
7.95 30.2126 2 6.44288e-08 2.14637e-13
7.96667 30.2396 2 6.44684e-08 2.16705e-13
7.98333 30.2667 2 6.45065e-08 2.18795e-13
8 30.2939 2 6.45448e-08 2.20908e-13
8.01667 30.3211 2 6.45835e-08 2.23045e-13
8.03333 30.3483 2 6.46216e-08 2.25205e-13
8.05 30.3757 2 6.46593e-08 2.27389e-13
8.06667 30.4031 2 6.46969e-08 2.29598e-13
8.08333 30.4306 2 6.47347e-08 2.31831e-13
8.1 30.4581 2 6.47719e-08 2.34089e-13
8.11667 30.4857 2 6.48093e-08 2.36372e-13
8.13333 30.5134 2 6.48463e-08 2.3868e-13
8.15 30.5411 2 6.48824e-08 2.41015e-13
8.16667 30.5689 2 6.49197e-08 2.43376e-13
8.18333 30.5967 2 6.49557e-08 2.45763e-13
8.2 30.6246 2 6.49923e-08 2.48177e-13
8.21667 30.6526 2 6.5028e-08 2.50618e-13
8.23333 30.6807 2 6.50638e-08 2.53087e-13
8.25 30.7088 2 6.50991e-08 2.55584e-13
8.26667 30.737 2 6.51346e-08 2.5811e-13
8.28333 30.7652 2 6.51699e-08 2.60664e-13
8.3 30.7935 2 6.52058e-08 2.63247e-13
8.31667 30.8219 2 6.52399e-08 2.65859e-13
8.33333 30.8503 2 6.52742e-08 2.68502e-13
8.35 30.8788 2 6.53088e-08 2.71175e-13
8.36667 30.9074 2 6.53431e-08 2.73878e-13
8.38333 30.936 2 6.53771e-08 2.76612e-13
8.4 30.9647 2 6.54112e-08 2.79378e-13
8.41667 30.9934 2 6.54449e-08 2.82176e-13
8.43333 31.0222 2 6.54786e-08 2.85006e-13
8.45 31.0511 2 6.55117e-08 2.87869e-13
8.46667 31.08 2 6.55453e-08 2.90766e-13
8.48333 31.109 2 6.55787e-08 2.93695e-13
8.5 31.1381 2 6.56111e-08 2.96659e-13
8.51667 31.1672 2 6.56437e-08 2.99658e-13
8.53333 31.1964 2 6.56759e-08 3.02697e-13
